"x1" "x2" "x3" "y"
"101" 5.48897028821713 10.617756260849 42.8060612163064 3.53165034109477
"102" 10.6043156990508 23.7282637986488 26.7116992151722 58.6791478557881
"103" 14.3208623191748 27.6204536516889 15.9308860252922 82.8868986981606
"104" 12.9546026499169 26.5410112783675 22.345198725792 69.9707252865778
"105" 6.38649061751934 11.7493650899287 44.3011740333288 -2.4949134936173
"106" 13.6300673950766 27.5090922198039 16.2458123914139 84.4415597068701
"107" 5.42664177140283 9.30878522044645 39.9958255354814 -5.24403953121538
"108" 6.3441511359064 11.4737889127963 38.8763654468477 -2.95175244696189
"109" 11.9112714438193 24.560455860584 23.5768996570887 57.205171972467
"110" 7.20155717556798 16.5026864584314 41.6448695031331 19.2017086756879
"111" 12.2904885902028 26.8336709163355 20.6953106359117 71.9927028775888
"112" 9.84334280782954 19.8029662208758 28.8366624445706 45.4167615104766
